,video_tiktok_id
1350416,7193739381784497414
1281013,7154095488998886662
1190691,7220216929502399749
194745,7200770677870202117
960677,7189862841611078955
426776,7113327047920880939
987350,7131838886334008581
458025,7111312656572747054
1259006,7115531942862327045
176219,7191905046886468869
1254725,7215975901786410245
158443,7232408304717139243
784853,7220579046248271122
186685,7115512839527288106
782961,7208510658546126081
440064,7234973149501115675
1087255,7223885297954639147
236772,7140063879383502123
1004506,7115387318902557958
954954,7221541752061136133
198571,7144789518561053998
549831,7206192912688844037
905852,7190421734711971078
426966,7231619484346305797
885238,7232423935487380742
230180,7211936895729667333
783028,7112488422287199531
1312782,7225375622686592282
287022,7206949817598233902
960679,7167488639742627114
33792,7112351022294600966
1092592,7206444137049115910
1092593,7200128334510968069
181685,7223824609299139846
635837,7234916519984041242
636235,7161806209710836997
1180671,7156639388498169094
1099312,7237425592705092869
983012,7220136257790266630
1291920,7125441129985821957
633927,7207091503712226587
711895,7209223670890384641
1271313,7198298380991237402
1075653,7148039821141839110
42123,7114553531692109061
426781,7139747979434495275
1019854,7168187448168664363
1091890,7200418040188816645
1431718,7217713584481029419
1351212,7188020955334135046
1219541,7219767145343831301
725668,7207723221590805762
964391,7213471699243781382
986166,7209261979750452486
714390,7210668517564173569
121333,7117747862439480581
1207953,7204446324022889734
849076,7186285606723390726
1180811,7155943488645827845
55224,7214511730175593733
1301582,7228986756954115371
198672,7111944134683938054
1119290,7213050542782729478
375074,7166433495504506118
1076261,7214676470050852102
1161049,7132982330502778155
222500,7129052627106630917
271468,7124380518019337478
1372586,7156978947194883370
730101,7238827544823336234
659403,7162326451109236014
796886,7111611592151780609
751352,7201731065734630682
378309,7194244597340572934
543975,7225392948555386118
1426289,7210459069482683691
198142,7233469990194646298
1311187,7235759692004314369
191764,7122107718717984006
1253986,7175677227592420610
1194022,7195159219417517338
1368006,7120665972985384198
222498,7112505967417232646
497690,7134415320353164586
1178830,7179386589208988970
380267,7194524743352044805
944920,7114114136233004330
1108884,7195601548754423082
504864,7144661034911976710
345154,7234520199741984046
77942,7227854691260992774
162099,7241667186262068523
368460,7161233432155098370
1344581,7228099640443276549
991965,7176001893922032939
1416188,7160294627642330373
1004808,7147373336685776171
425381,7161790554534120710
597979,7178285140177685786
897872,7227941257732050181
1066469,7232805589577977115
876403,7219809665008487726
362747,7131791837626469638
1055317,7187742567092473134
165474,7145278325206879494
419610,7223823071503830299
1003666,7159871366567628038
345153,7208746070027816234
1294567,7166091930122734891
816126,7231751343159954694
553383,7237908345498225927
297983,7207964798141598982
372549,7125833747555044613
1013706,7171797123887975726
1128209,7214815399404178693
1083439,7239770208125127978
940969,7161605571945221422
792528,7182648446300556549
1319781,7202406429725166853
829219,7231850960195308826
1058370,7111067653283777798
1142055,7214148194026982661
105903,7219005115674709253
1199673,7214644609501220101
1000240,7172338764587535658
289354,7179718481972055338
1441317,7220001237729545477
560623,7119962232514956549
1156009,7117810201314561286
345150,7156619600329968942
751353,7202550904808049946
170218,7235617777308929306
980861,7228325215648927002
368878,7215658192351546629
577882,7125752476040563969
815183,7239012110708067589
1257281,7229025766699207978
68634,7231197861382360366
405589,7240304992148622618
1354104,7120084850073242926
597998,7236347203906800901
1352962,7112775643166674218
1011538,7226852889984011563
1391395,7220937192913325354
1392944,7237406372470492422
522369,7128295926292040965
989805,7227582175468686597
113616,7201649946058099974
548337,7182350731016523035
426782,7204575477577551146
131366,7214939680138104090
55223,7206384423653100805
597983,7160870311347506458
80834,7223099466247753006
1406454,7205136631341272346
684156,7229008059358530858
1294001,7195663800886889734
1080036,7211128753194421509
984476,7137789770201074950
290455,7210188518822284549
113513,7229102958053428522
1015358,7118342340229582085
546768,7236926514107813125
638137,7222084932191964459
752645,7240832725895236910
1111338,7134068247443426566
113622,7127251230757358854
1243225,7172591006364372270
1192276,7209441717588643077
357725,7207314093177474310
1352963,7115861257130872106
790877,7149231739586546950
290454,7195720846650936581
55231,7235988677048995077
861535,7238192384457198853
491692,7238409559193177349
1113518,7224284451499625774
625991,7231359757444123950
815182,7222655682045152539
759714,7211152841845656838
728926,7203902742761458946
543979,7226158149965778181
18167,7151950690380762414
113614,7235626145507446022
559787,7225797287249857834
785598,7117861276922989851
1374327,7225592731861667078
1119289,7216887313928899845
981825,7221732659884559622
662914,7233040454151982382
848803,7202053338303565062
759991,7208276737782828293
984475,7140624792981458182
1011396,7209732145034595590
1066368,7231054899730058538
974446,7223127945798438149
1037049,7216810548191595782
282328,7193625906525506822
264311,7148576117534854446
672791,7238220793203739946
1159026,7218971014531714310
543982,7240511608265379078
993844,7129875170356907269
182053,7213743165629598981
1389880,7112317939155553542
1069978,7233161555880316202
1057825,7196043366230969606
1096823,7174297408925437186
601361,7206768462797032747
395930,7229065998324796718
1394757,7133987372261264646
831759,7234675744864029995
1108883,7213413456203205934
684428,7223884204633885958
1000241,7229563617828457771
915891,7234584516000517402
1080960,7116696225168067883
638121,7231367557163486510
1043689,7210145262256262405
949656,7202297044390743302
430251,7129220388411690286
908496,7219357122075692294
417707,7147988350333422853
1314651,7201608727395355909
1013070,7152913683327388974
1063670,7229836623381302555
1355119,7228752941815991557
562797,7219428683373907246
597981,7153646896433597723
711896,7212673591295479041
810207,7223006808665869573
795681,7116644171389193478
1286335,7220432241875373313
279153,7197334958065601797
982694,7114387880805453098
119494,7111821694855286062
1006823,7231755950112165126
1141642,7223180833375489286
638097,7214938370848361774
1334059,7225780418207911195
55232,7204201261854428421
1197370,7211950100174703877
1430952,7213096426165849350
432556,7115322582748089646
1180672,7207926759919062277
1119606,7118356671520345349
216800,7151541100627365125
1368864,7154214706855677230
1404460,7151088613231430958
1034549,7122809088341200133
305918,7231863592579108101
1113930,7154078555045891334
562798,7147822583025585450
892373,7159983619145026862
560632,7112529772177034502
1431880,7205457810639850794
198561,7166597031975226666
637948,7206028244330482990
1407277,7161223759326694702
886000,7224255277908954395
216801,7156088858721914117
497652,7222384113112894766
1059463,7231279313373383962
1293084,7236439516997848362
1113844,7152447618138868998
1139001,7224537910513519898
686604,7224612420113812762
562209,7221085617327738138
497643,7138867809408339246
548336,7199604023182347547
56092,7205177747436555526
562356,7223580646302665990
543974,7238376652818943237
116809,7135556487052610817
1303954,7238977167189691674
222499,7153269765207821574
874875,7231506251694329093
737771,7199332379901627650
1197268,7197598303104601349
1077436,7183316082269129990
62952,7202728737018744069
907273,7184833178039897349
1038091,7205224693257850118
634869,7223054023904021766
1163957,7215063459405335834
675693,7195046502593629486
56089,7199270779052117253
598003,7210173404396260614
1024635,7135771488904432939
1110708,7164411314964811054
448322,7240637126004591918
1010123,7233060118227733787
486797,7212968027808107778
1189154,7213524672531549445
242742,7208864629454392582
559786,7214877079026797866
721143,7198484924926577926
497644,7136665209313168682
1402468,7238570142504914182
458637,7131587358876568837
1374288,7173929879761702145
638073,7207237014108982574
227398,7213471378236804357
1189715,7211062193905765637
1139000,7225273059232468250
338013,7215221137876274437
56093,7232305197719112965
639676,7232838860814699822
618762,7237298917447044357
55234,7233965241485282565
989156,7232715458644806918
997957,7240840214657223942
638164,7212706076465057067
459817,7155899192907435291
70456,7188388897770982662
1304369,7148556116228672773
1291919,7126618030682950917
1073581,7134393826365443330
540865,7148790348880317723
1066810,7207534787538488582
732879,7213651065302961409
1139546,7202471177107852550
1207651,7232771460190752006
597984,7237499305114848517
55228,7192593045425081606
792529,7173249779021958405
38131,7165614161983016197
1198474,7211727063361916203
874359,7228195573818527002
53715,7200357925620059398
763166,7210149188435266822
1411745,7191631032863542534
246963,7207157504365595909
874358,7237404347569671451
1344313,7238589640951762181
894336,7225663451182550278
1054657,7235573167698300187
338118,7228563781591289094
984744,7158843201565052166
754491,7214479976719060226
885906,7231813394876288282
910742,7237958853260856602
1023700,7163810558771252522
924106,7215613684029164806
1326198,7193711562023193902
575059,7195443285937098010
605892,7220330043954793734
426779,7206539918104104238
936504,7156180376921050373
469685,7162791886363626798
1009460,7227390835376082202
317830,7238928321520700678
78675,7179633155756887342
888282,7228033383480200453
562796,7171870087685770542
986828,7240151336874954011
299149,7164109924576906538
411973,7226063118961790210
1168837,7209307322554797314
290456,7207565068240686342
723955,7198241477238033707
543981,7240517401308040453
335313,7156874894570032385
754282,7208999824736193798
307542,7126650378577251630
665264,7231990847095524614
654629,7238937571123023150
733737,7201814888161824006
51585,7212928992498699521
442508,7122862928428027178
1275952,7214943360501550378
68631,7218195149048843563
977531,7132520573766241563
774130,7210894067004099846
556567,7200168471194291461
880576,7215759189262765317
1312402,7210957730813644037
211502,7227564139302915371
719947,7185029054452469019
170219,7238510693048159515
473476,7233163536753511722
548939,7200851354590432518
182051,7237114693922475290
320083,7227279600160640298
550326,7176007458861632814
1280581,7220151574281145626
600123,7209034243610053894
1355133,7225727394529774854
556110,7236903694451723526
627358,7224528517126524187
1083500,7151342687290002694
1148449,7230668917193133313
350538,7113362385573825834
1316435,7203927030495235355
56075,7233784189173255430
562801,7143031687490882858
1389212,7167987563158867242
1373622,7180043070975560966
217903,7131194591281155333
991638,7171499196216839429
776985,7206985353406778630
537081,7231549029581065478
874678,7219020652546673925
749562,7210354314924035333
338120,7231918026227076357
678722,7207919179641474350
1111339,7134063469275467013
113620,7212751728226225414
556109,7239872657242606853
1176198,7193670746957188358
419480,7157886142736583941
1011395,7210827763672960261
1045893,7127571006423715114
279061,7215619080584203526
990790,7136408206439419162
21584,7232357659943374086
1315707,7146867280540896513
1195040,7211932479970708742
809253,7201500772088007942
338109,7222450073270111494
1021123,7199824682500001051
499298,7214107182860684545
940272,7224505379240054021
1098686,7212938237164129542
829218,7243482529909476635
330295,7158986203226770734
330330,7205219834487950635
1141714,7113701339988790534
757485,7132596002628062510
222011,7179714524839464238
1027074,7130069478234197254
144269,7152318448238988587
556751,7228887006728719621
1190421,7220947970332609797
38509,7219956016513961222
1296840,7209660212834274603
492248,7116646673425747206
1069977,7238684282884066606
1139002,7216349234197548294
974903,7139720819516935470
518699,7211886355188550917
21585,7230024750205062406
1381897,7142228225136119045
1406700,7221418632692141314
1075374,7183265489185983770
543976,7230509787002227973
203910,7130973109347208494
1038202,7205583253246430470
760744,7212480248032546055
307575,7143083657392213294
649193,7228308132655828270
990791,7136736441039654171
497633,7154844208841575726
273928,7154399959612132651
947627,7216632526851345670
330308,7225347478646787371
338119,7240631266842807557
567483,7185676458239610118
1313585,7159774071947939077
330317,7198167987700944170
757108,7215168248533273861
330475,7222735410580032774
307540,7125072413217459502
365183,7180545702697684267
730560,7219001383083658539
499297,7230443305652292866
523432,7232092478982114568
330314,7233530738052779307
1352413,7114395380611157254
966124,7187856028849999109
331094,7133783114446556462
78668,7119664479813553454
567487,7141467173548985606
500805,7123604287351049478
316205,7213481024854969643
1012582,7125878263771122990
77539,7204839707157597446
539875,7153567852325375237
64903,7194537731781856518
562794,7151635903855938862
533702,7114747582559227182
1344314,7150604119068200198
307576,7236905988144647466
1164747,7221365754275417345
338117,7230124299502275846
1027444,7157091125109542190
556799,7199323955411422469
707633,7231424575937088814
1108880,7194242774256864558
1097241,7206808557440765189
67898,7131172842556804398
330299,7195027130520980778
1319235,7182253666609483014
307550,7117788680747535662
774637,7215407099088506154
547294,7122169307215301894
1157325,7210335704214179078
330300,7124135661313019179
600504,7221147113298709766
562795,7184856687273102634
307583,7117419237190241582
477735,7154423699981044998
330293,7118510932984171818
649189,7221705855220092202
972781,7179640449563413765
298872,7180919617328565506
518703,7130263412105284870
100252,7155099236453928198
728925,7211905659548241159
556106,7193426956333944069
231773,7142972418586348805
330316,7238245781776502059
990789,7140433714311433498
642545,7183360960088788267
1015531,7114065620366331142
785498,7162595833647566085
518694,7209501805821283590
1448408,7231945162111405318
961423,7210898503705382187
1404937,7225484813644434734
988746,7142684533173816603
330315,7191481223846399278
1380145,7138980106185248006
848341,7215367104814517509
1195462,7116735334423006470
479223,7139763802257558789
707640,7223995257124293931
531878,7226240654114917658
346864,7126665319208373550
1138820,7120521614571113733
330312,7193723788234837294
587968,7220354581123861787
518696,7148107967437475077
437552,7158666287806287150
539350,7227546983194512647
1309152,7119497318394662190
163399,7192063995787136302
307582,7115876339470765358
326652,7159252927939448107
331144,7181470732776639790
707903,7126826462950231342
1138813,7134635699898223877
330309,7189111483039567147
533701,7115353492579011883
1435355,7234846447559134490
331102,7113726927776648491
1184146,7116923416543907115
798041,7117734681721949486
1138809,7113840185007181062
246159,7235797278840163627
980179,7118455752464796933
307556,7166840495845412139
70452,7183956469060996357
716762,7198945616381218053
1020226,7141755349668875525
541133,7194466325383646469
399761,7222451248803466502
218643,7161860451180154158
1058020,7141753980677377322
473457,7127020887504735530
15416,7207830715688307973
497654,7161904831987305771
246166,7225476801840106794
472415,7224998275718434050
1140028,7207638108706262277
634067,7231184284025965866
463789,7115426814184508678
473483,7239737347318009134
1205040,7220542147529919787
457056,7117769220565339434
282572,7207910747580534022
706488,7197227276675730693
305562,7184138411366681899
929156,7202615429401971994
562799,7145466751533288746
990792,7136516888976313627
1322720,7171581501128068358
330310,7236377704780533035
57833,7140010577170222382
548171,7197595201358056730
426773,7233032270318193963
873444,7202618021473471750
1318084,7122774591835065606
1261504,7241659763489049861
1000754,7175654673368583470
318457,7217230695398247686
685073,7144376904961821995
766287,7139125755958627626
807739,7210378232514792750
15417,7208169401286135045
1138814,7126898274660814086
457064,7203532964213345582
457067,7125860323747171627
307541,7124840749799165227
745079,7214722349021580545
880327,7236177773671255301
330311,7205032810007022894
1197267,7217957046493170950
1142366,7239831505705520389
330298,7124395596693212462
1319234,7183494181145382150
14193,7207969644286627114
294472,7217898971216284933
554290,7117322633749744902
551606,7204978434630552838
1315807,7183035005700984069
563363,7203071287332228357
204815,7178124586062482731
315857,7135801041827761454
644652,7207901422086540586
52945,7156476351472569606
1326203,7226360120513547563
1420562,7203107399169789227
331108,7209679749034020139
648949,7126913709800475950
550947,7113569638469930246
757122,7204413233317334299
707635,7203056371108121902
330340,7114654468209151278
562800,7143245030692490542
331112,7220615060111150382
1429906,7208935257431674118
381924,7164168196273032490
1368689,7240151468118969605
346753,7219321115469024518
1120203,7212762185875868970
728096,7198085537926991130
331095,7237277528790945070
541467,7114937885127609602
313058,7158466440675331370
1322725,7159704501702642950
857039,7131947445428243758
1154901,7214721949170208002
639680,7141552484757163306
1230576,7116865591280930053
1293051,7133839090906156331
599108,7161003009567100166
1389770,7195589085707259162
294895,7115392660168346886
687621,7221944758363589894
1394943,7154852760159014149
1028226,7185169257234320645
489040,7121910802336222510
1230575,7116591288367074566
518237,7209104717023071494
610279,7218547267836415275
269935,7208675873208241413
754199,7202296511605001478
739849,7199643049876589830
68575,7129229924224896302
716241,7124330075574521114
298030,7165278395155139846
728664,7123909297490201882
744011,7211212381022670085
1070359,7224249527778446638
1266013,7125446442507898155
752517,7200308820952845574
453700,7127896673430342918
348496,7223258578814012678
1417212,7218632287594859782
75088,7127780136119766318
1059734,7171814563199962370
1100058,7227909717463420165
650836,7167952656361671979
678677,7225807887082261803
990897,7120975951890009350
516539,7207089939677220102
722029,7197479935739628846
497665,7174911432788856110
1043665,7143769981686156550
1005776,7140645926292507950
710739,7200046874764594437
841434,7210603491574828330
1322724,7130390837988560134
453693,7137029039444839686
202358,7181475890461740293
1262425,7153262307257208070
26696,7182958357702069547
246164,7186851475136711982
1114399,7214105712820096262
840579,7198229651192352006
488407,7199168526945488155
619367,7212601473262210309
435422,7170775296424054062
330313,7192795192359931178
267960,7124847309346573573
751954,7168246232316464390
1361362,7188418730152430854
131280,7143473644218535214
204645,7121725366237924654
700484,7133279195580402950
540599,7158717746748984582
103001,7199277844541918470
996724,7129398907615989038
239325,7151466600242121989
528712,7148951544816471342
324326,7207309447360695558
35769,7131155341978406150
508321,7207756800509136134
162096,7122870205293841710
802837,7125351225184341294
79837,7209769918252764459
246163,7239153596850277678
1191514,7236176174765018373
758712,7176780970178153770
961419,7227577445946314026
732468,7200754722494500122
1095034,7232822399245257990
889275,7127664964403268891
1230577,7116864577765149958
668508,7184938216674430250
453698,7127031709119335685
705677,7169931537092332805
618528,7222143746576567578
564961,7136056707502886170
282577,7205385899251682565
97234,7167874264555687174
434949,7159324819186699563
331155,7120737151213423914
181089,7241547613504408874
64964,7153719641951456558
1421383,7189847592296287534
70431,7140081254111661355
617179,7236222210745175302
961418,7233293179414400299
541671,7196495458817133829
316204,7213837431227813162
692647,7141454188256578822
733880,7126752920955030790
512128,7168616670314056966
537926,7164597322746187013
181684,7204974899641797893
727852,7121301646088473861
858851,7171233148980792581
251889,7183474180208217349
458621,7219689675110272261
1404376,7151487771503250694
159696,7184842406884412715
859502,7182719041658883374
729284,7151473759562599685
347919,7197090551559245061
204642,7120051877982571818
30030,7139384147637816618
710463,7232106866182999338
409095,7230056066493484314
64967,7119263089022831915
97237,7164832117619297542
1427367,7208912021516029226
539896,7217811969095535877
144182,7119877857714687274
499100,7221122400203574534
374439,7240508022554938670
1409445,7172097846118731014
254195,7163719590084824366
964322,7156245891253275946
141423,7235450814771367211
311047,7125166183610961194
772887,7116974739347754245
1322729,7112203865537170693
75085,7173117728474074414
731185,7193839934799695147
1326200,7218590231333719339
1023134,7140459633298132270
382311,7111396253463825669
541692,7191282827307093253
758800,7123853496750705925
583652,7178679929356209414
739784,7173225974622850310
213069,7197916580003515653
1250550,7114003430112546094
181686,7233216476050705670
579616,7115105021896838402
1058717,7228288528994651434
211498,7119131948626218286
368737,7117348827388005638
538916,7180773029058759938
700487,7114955245091835142
193750,7154525422242385195
516895,7178110241278577963
64962,7120367641876794666
280285,7125842889870970158
382591,7187883996481654058
721898,7204361428344589595
532231,7114204380626226438
1409199,7149663190685764910
402269,7113953168278703406
1322717,7151908022212742406
320596,7112512964506160430
1025073,7148200152367385902
272339,7237312820218580266
193353,7189547935577754922
966491,7176505644030184746
93313,7242391430365269294
1256457,7114115901514927402
240417,7128913488197586181
1088261,7129030177669139739
528574,7112844288962104603
253616,7178916556552883461
188477,7241780125702900997
307577,7146758593046531371
1322722,7127054176768625926
733214,7127254977281576234
722461,7198890346166766853
632413,7129364827109084459
618992,7168439363926265114
551386,7214123394709703942
564897,7114478997219609883
712581,7209563008014535962
117820,7183532773536320810
318458,7235058581169622278
1197196,7212476007075400965
650187,7178182394304908586
538921,7176598610895801601
1418367,7117619731133140230
1319998,7193138274012171566
1201864,7119828279900556570
1051365,7195951489674661125
1409192,7158510032038956334
620467,7207892329162657051
1088258,7123443818573106458
541132,7195258254736280838
1348302,7181264439830760710
964626,7204903803869596971
484968,7126317185600949547
55217,7193385668477996294
1032413,7168486379943398699
1118271,7148227121427795246
1300808,7151827728940141870
751411,7127690485556366638
853965,7167563743847648558
538923,7154694550278114566
374440,7148536134811897130
316214,7226461796742319402
320530,7166181777910877446
218640,7162357565312044330
233182,7120986809256905989
94778,7188580531481627946
1024159,7181847836223458603
1063467,7232708552773618971
518191,7115257520012152110
1077698,7153756854349319429
24922,7112040311207021830
155986,7120982858893839622
79214,7169298130909859115
1252529,7195433291342777606
715043,7199986826466037019
1311572,7132460376326720774
1200750,7234895574913355051
790818,7182981424209857835
318460,7162626332411628806
431395,7219966625632701742
390733,7144432798965796142
1189894,7209079811879308550
1409197,7181586431272373547
246167,7227159844111830314
709192,7193445314966359342
1193388,7200146598289050885
100158,7212319092756335918
58299,7140078452878691630
1088146,7148657657916787973
819516,7161249208819797291
204658,7119291297319505198
490845,7218934974353919237
592761,7158451860897090821
1301073,7151925177096375598
986266,7130451679962533125
659010,7172509904182234374
495961,7135836335780269354
786472,7111703867749895429
719606,7192639903337925894
1063953,7228221104593112347
1071319,7126407570108976410
1193195,7114255937669467397
1088913,7131028932677225754
1140079,7223151639811656965
64969,7119302310089510190
743084,7193547533195562283
867408,7182041309476130090
1409188,7120726463879564590
634066,7218280456456867114
827439,7157066873815813381
1322718,7156007345800088837
1023135,7140738011142163755
161839,7180603640347135278
831557,7172568432284683562
240181,7115162465024920878
1394291,7205631077749116166
74397,7178617767569149230
1400293,7133406119883558187
579614,7200693940520045826
752759,7181787000175856922
176309,7196928175199292715
204808,7170523139644919083
616450,7144880775991741742
1409190,7157084075747036462
497335,7116821685977877766
700478,7114873822951656709
55236,7237106850330643717
648357,7238231485457632539
55235,7233955007035493638
558026,7215804221558443290
1243984,7219137275366526251
147942,7136271872005541126
128242,7173225472275385605
402271,7177769789920726315
497368,7227125015051963653
309535,7137823293251374379
484680,7178948711261687045
477504,7125956228710141189
26459,7130321849962990854
829123,7171942359356263726
1069522,7183880834158464298
627562,7148236982810889515
702980,7191769425840835866
926297,7241317894687034667
938257,7131020322194672901
831762,7219716395494362411
1051690,7140266853968006426
561380,7162874186195586309
723841,7202651862074412294
732881,7212537067446881538
307511,7170082968042671365
246165,7198214096406301995
35763,7191250018504822021
974906,7134568164339273003
767099,7193317662246571269
542966,7127306688780193050
1041350,7208701140811271429
542342,7138120829795175726
453696,7127486189757582597
631134,7111436574763617541
1168462,7156818520628612395
424042,7233519297312607530
553857,7219250925087591685
453701,7140479410913709318
1389769,7208205860814802203
745970,7212531712671173894
808704,7154425733090184453
21581,7175978083885780230
1040389,7124812795375373574
650837,7171618356758334763
538285,7165888212408241434
1343362,7194104428557880581
1400437,7116148903073942830
1428755,7211964649040891179
781576,7202044872474283269
554433,7210263983897595141
834128,7236149957122657541
1365336,7136570963159796997
250985,7111486092305550598
444564,7228632735349296389
649212,7123925845751663878
213082,7116559192483302662
1270662,7156521819409779973
744575,7241341834532850987
453695,7137880774145002758
542393,7151791449850285317
970432,7141447054328384774
414170,7161255689770306858
484685,7240555843698035973
1100337,7218315385571937562
1301736,7211392394959277355
164383,7228258683543768362
710740,7201582983394970885
634063,7232516704214043947
926923,7212483705426824454
1123031,7144672138669149446
871805,7207815247254523141
741215,7211097279980162309
216812,7178333486527352070
618529,7218167319514598682
560424,7206128489764769067
439427,7118454192930442502
562006,7158738572370038043
538552,7184109181715172614
746556,7160697317576674566
967250,7187081417795390766
720663,7203671957865303298
538566,7231317331799035142
1450973,7226126172835581230
185194,7146136563909414150
307134,7152699859668225326
923640,7152259195029441797
1012933,7119623427132214574
595105,7174869341379284230
1279471,7184986756318645510
385837,7137687530912238894
409470,7166676816697019654
204802,7241064333524962602
678623,7143570971075693867
415640,7164105152629148971
558032,7215397015310667034
559169,7227523202241645851
1368250,7122524137003732229
538936,7173722234433981698
332722,7213871385691589930
845643,7129956856629398790
797750,7239477785549491462
710483,7111686218223553793
74394,7177085569602719019
736429,7215322257642638635
1450805,7162251082259778859
1335876,7201678667720822058
467593,7117751902665755909
18103,7152197640682278186
1025631,7125190649585880325
610981,7144813797922868526
559601,7157912565471874305
764291,7198397934839336218
1438028,7193552576011324714
791482,7198310764682153259
161842,7139742660293840174
834130,7233899150738197766
120467,7160926834832690478
1251019,7197169191374425349
1322719,7145603274530426118
659876,7136579323783351578
518537,7231759173980081450
1010635,7120564860898790658
1409198,7144477907908594990
223430,7219854318432767274
1193590,7165260040377552170
1019187,7126269817979440390
628841,7161919862342765866
424045,7218686527201889582
732810,7209932923850460421
529693,7128572707112897797
372217,7211279674201197866
79217,7205262003064098091
976438,7198663655288818990
1416578,7199729319550258437
518540,7221716651039886634
686718,7221521066349432070
483095,7202959611106790661
1260540,7125074689063669038
776599,7215699032277110021
1398869,7242503315945311531
1125306,7150442295412739333
652009,7180499939989015850
1342253,7202246070745779461
185220,7215863801181244678
225888,7163363885360172293
756081,7175309054896639274
887281,7141610239069129985
425575,7119670543204355371
995267,7200566310525226246
119872,7112611608928488750
1367998,7214400000682396933
337372,7184890539274194219
957491,7124767899323043077
176796,7155535162401508613
1450565,7215427640822336810
496741,7229375465021000986
863292,7183296973112479018
1409196,7187180364950015274
161841,7174657026436484394
98327,7154850263801646338
1024151,7180152771327331627
280282,7170391895397387563
1094636,7204169077370277125
204650,7117439736922295598
737597,7220451334875647275
754632,7200281122784300294
988219,7129756939390553386
989322,7114310905264868650
553856,7237615343047380230
878180,7145266247603719467
551755,7127426005794442522
1421840,7128850018244578602
868444,7216533436117388587
861975,7235491367709887746
347894,7143352042407349509
958284,7164896461778390318
1028565,7125192763376897326
330344,7235265040666955050
1233079,7190340303985872155
1126555,7211487096203234565
917558,7225334573574507802
188264,7221363932311604486
694369,7175131299923905798
158411,7138061697469762858
68616,7174070586375736619
856351,7187781588564921643
75562,7230519931358514459
628745,7134705384031309098
631318,7191643855580581122
562431,7238870475919609094
51114,7192755655126650118
764712,7199748869435968773
1413174,7114117985769540910
767065,7205444282080054554
841433,7211023164887944491
541140,7112529444207676678
619596,7164351011342044443
21579,7172145155221343494
1305586,7141789990773591302
42081,7172651616322047274
746545,7160282322699390214
55222,7195993661904047366
75117,7162332684038016299
222010,7112118097481403691
52944,7156065960854670597
262048,7137066794409397510
1409200,7156363928321281326
1387622,7130622765148785925
559172,7239467820394761498
207592,7203086450982800646
541707,7224881277038578970
778651,7201653175454108970
69170,7134985772561616134
85400,7111508219784138027
705033,7176592346480463131
854760,7180165667612658950
1097795,7208664488873053445
688219,7222930725882907909
405273,7126158252005526789
253216,7178215718285004037
458615,7174109412364242182
502641,7144956798338993434
241123,7139305760504188165
693119,7128833850964200750
570518,7127087994120555822
1405003,7163689303888006446
15066,7221555344118402350
283176,7148574394506349867
1088260,7160508268043963674
1322726,7147834544836693254
995957,7172890334123560218
148796,7186066639140425003
1071146,7126629668668607786
544140,7149910199762013467
1350117,7238558987463953707
75357,7228385804064738565
310285,7215657208212671770
650189,7150058807916334382
437829,7170307453467233542
147940,7142922640473296133
486035,7199858698078915866
61348,7158176216095313198
1020806,7208995728293727489
1387623,7141295699446058245
744875,7120631354500353322
656178,7135508498208541998
648559,7194143960497966378
714179,7200213068071095595
11464,7136667913368456454
1121775,7164558560888769834
707027,7220388293177838853
722344,7208105888660360474
530367,7234232241084239131
