,video_tiktok_id
823899,6969576734735879429
954451,7086908876016176390
1251791,7184531061219593518
1049790,6800507007259528453
187830,7095948128892751150
281015,7107671385153031429
1351720,6854378000838888710
1369565,7238195362635320622
1418647,7193437674366061866
1334248,6911327321978883333
1453567,6552053034262729728
38803,7238751022468926725
1197941,7191909609467153669
1450506,6901892291900837125
96828,7186405808085667115
550603,7150630530222918938
1169593,7034725341570665775
1452221,7229467674965806363
1453849,7225080818954292522
1428309,7219294030084050182
1194283,7206923990789557509
1344627,7214214558179773702
385577,7097809600333745450
1404126,7071936422185356549
51169,7150293742971358470
1166994,6778125717294107909
1212657,7152475974465113350
187828,6929954727245417734
1162411,7102495742203399430
1257270,7173687598152535342
773136,7156218028743560449
1453271,7229069608790117678
58852,7124458605851675950
959465,7211169107612388654
670536,7189813158041619755
1307454,7236882828821089578
715589,6993378641434463494
1342862,7199708087907880235
958774,7211125333171670318
1451585,7196090434664353070
1411159,6903729095712967937
620270,7201491015574867227
111864,7140664916490423578
1043017,7182223654741183787
1156069,7043831012761095429
376737,7177347521457556779
1308552,7068889962552364331
481395,7126160317004139822
1440004,7097818798505446702
833281,7197564266281585925
727733,6990473872852143366
621445,7241817411287059739
1084293,7183451490705591578
1399462,7181905307046579461
323467,7108513254921506094
1437859,7107954733817548075
83166,7236840993687915818
656503,6901851263319723270
546386,7198460006830738714
1451292,7227170918811094318
1366621,6989402928788393221
1342228,6949719987397397766
959692,7214640547309292843
1168679,7190783882206350638
1423183,272259329146253312
1405714,7080491596617207082
1182158,7149518010766740738
743051,7219264806832950534
1376591,6932234184199064838
336601,6925553293875760389
1413516,6842808024625712389
695139,7011541696798264581
1421765,7132477273634114858
162567,6963796556399070469
781067,7133570872689872134
365785,6974484386850950405
1103052,6967763339690757382
63896,6854560496855584005
51684,7228665089719602438
1405713,7217639115481713963
249590,7052837871929003311
252026,6962998113304907009
627319,7011889053184347398
96077,7166010647434497285
1133898,7158148019991383339
74607,7112598244034727211
710278,7225872945472736538
754635,7200845873083993349
1205921,7185604201148370219
1437764,7215560924462157102
523232,7087615029628914949
448707,7041003516651162927
1061575,7195696871648660741
597427,7138514529549339910
1393813,6816375835008765189
1420894,7043221576577289518
669599,6979293739650960646
658905,6978640193498664198
627607,7066116595306876165
639241,6862566388305759494
227551,6986158319056473349
1181362,7098275280212512005
770836,7131967852050992390
1397717,7020983155997871407
969742,6909544411097500934
1146668,7030519792788376837
251995,6996765606246649090
778460,7134092727658089734
897424,7055540656399437103
1389009,6886191985556802821
598814,7221166857166867717
674322,6869925078348385542
1205265,7023503408267152687
391729,7099100589400886533
1376488,6974196750160530693
1426714,7226871651290336539
1307756,6830895365651254534
1400573,7100622083398356267
751534,7202467802517687558
251999,6984514939167853826
831225,7174887704470064427
1409753,7228378576146500891
1112033,7188284704586468651
1371290,7037508662461467909
1103743,6987945010465443077
779899,6838752101481401605
832614,7216812128622234922
831236,7153764618039463214
62111,7154057767467093254
808519,7185267861970013446
1400645,7097614007665724718
717291,6990026029372951813
665302,7069429259449797889
1401019,6976365573085170949
252007,6968571946837560577
826276,6950457743669005573
862601,7088795422965108011
688225,6978920670474390789
714175,7218733235168103726
1353259,7006045192545438981
1341817,7024204590912507142
88629,7077662082254032134
123737,7093994813799894315
921136,7013827214701595910
855653,7236193514747563310
1352871,7014538695436995845
1089006,7149900506729581830
1397919,7020886476951178542
691672,7025253830694685958
1026229,6982638940272610566
82270,7112098253293817131
666279,6782300189106474245
1377342,7098336866985921798
795328,7076807684485352731
1022462,7020611420815379718
556507,6972256204261215493
1133911,7221918905407720747
648712,6982011627122085126
1420312,7137395662391643438
390187,7238582525705161990
1402752,7123035595722591531
1367266,7221617243254394158
837446,7197278749971270917
14546,7209832302887832878
976608,7061769051223297327
1370636,6849048873500019974
855900,7166398266949504299
1366783,7153721307065044270
269636,7096682402461781254
1411190,7091015566219070726
694122,7213081355201219886
1414027,6838397551280983301
252019,7026458245585734914
1072691,6761569701270244614
1333086,7086781367177989382
593156,7115195854054526250
945504,6918956250185190661
1123619,7224528209063267610
1030858,6897715360955518214
176988,7028507547141295362
695252,6896625225564278021
1179750,7213913514782592261
356913,7212078507751640366
1158782,7049502113558269190
244275,6970342452427246853
640840,7023873443464777006
1028187,6974896115992825094
1397920,7088786932448136491
332657,7142190672135736582
1148023,7061086789800381742
745984,7206270559418633477
485237,7006175706258476290
1176394,6910306231714467074
1103708,7176801284006219054
762593,7108394435796340011
362839,7054364502875262254
648709,6978616546000194822
778064,7232396865646365957
60848,7241720402618092805
690525,7200093119533026602
1303686,7204048305586801926
1319289,7119868249902288133
158183,7020487360047484165
1376612,7133635882728377605
91533,7199728182642216198
665524,6982906659437890821
644757,7023967390908157190
141710,7186102747748453637
269635,7096914718127820037
1432731,7232473444812705030
46694,7199780330092514603
1343868,7056934831636368686
251997,7067620024940236034
799077,7106706733724093701
37791,6978502431957142789
325159,7194958691462860075
1148025,7062552473638063407
1367515,6975890529938705669
1451967,7203469916194868526
1431047,7224447003655245062
1070774,6848453850001657089
671464,6980530673287286021
710274,7217348492069489925
1341217,7166261495536438534
296290,7011600414575561989
1332887,7213866276375268614
349857,7165352771808447786
551168,7191239976275807531
857941,7184799282187259182
468439,7124691558032575787
855647,7197627121882139946
935566,7062087676450655494
1384167,7190772766537223429
804934,7159039971079343402
1371289,6858312267054730502
781500,6967511800346709253
762310,7200917379071626501
1436528,7218703078877596974
872907,7146097787464273198
832551,7195769498543099178
1069588,7081504549541924102
600846,7022825438045031686
424603,7066101220280225071
1451611,6968858771590270214
1419209,6948092534002388230
930629,7085723827073862918
38802,7152966908621360390
764196,7082918011828473131
717289,6988169963131505926
1048846,7210082880888835371
892372,7218775587257716014
1117640,7029378850370948357
1045744,7085059189969521963
763572,7171115632090434858
1248463,7070690479289027883
151110,7188190833013689643
151091,7148571091953536302
760756,7112930343476366594
1106492,6796679381742832902
496880,7113371054424509742
831250,7079203691101736238
1106897,7219976602266979610
450385,7147484558907149614
81139,7018683502426082565
780203,7235758433398426886
770835,7149003382068464901
665297,7068717005221678338
1388042,7210158322811473194
1299793,6995139317190511878
976610,7061970955836624175
1366346,7092300172562238766
811022,7084979742021143851
1433048,6973974174343630085
1043011,7219307737052613934
676314,7033430743330295086
208886,7169731937672760619
1450171,7119470889149812011
1022911,7200209571275705643
1177482,7065035249545301294
1296257,7225321059732425985
1378531,6988642595014446342
1061365,6982617862804458758
127048,6978562382180207878
1442079,7210445356528586027
1442656,7205679055855799558
2035,6914721138656447750
1448437,7223394594812169515
1441033,7187631753694104838
1139571,6964586401857883397
244714,7183126926482050347
1443190,7198931648065424682
91117,7012075156218612994
1421204,7060554086726536494
